FID,FID_sweep_,ID,GRIDCODE,FID_Sweep1,FID_Swee_1,distance,FID_Swee_2,Identifier,Identifi_1,Identifi_2,Latitude,Longitude,BUFF_DIST,ORIG_FID,ToBufDist,FromBufDst,F_AREA
7550,5289,5290,53,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,681.820084195000049
7551,5290,5291,31,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,2490.402773159999924
7552,5290,5291,31,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,290.194171641000025
7553,5290,5291,31,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,35248.719742599998426
7554,5290,5291,31,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,72665.105335600004764
7555,5290,5291,31,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,113991.123158999995212
7556,5290,5291,31,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,145367.287719999992987
7557,5290,5291,31,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,129778.121392999993986
7558,5290,5291,31,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,54988.949946699998691
7559,5291,5292,152,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,918.633978131000049
7560,5292,5293,121,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,1837.262430140000106
7561,5293,5294,205,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,918.639738869999974
7562,5294,5295,176,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,918.639583345000005
7563,5295,5296,61,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,662.340915529999961
7564,5295,5296,61,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,256.308945476000019
7565,5296,5297,123,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,740.454365450999944
7566,5296,5297,123,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,1096.839757420000069
7567,5297,5298,23,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,918.655153232999965
7568,5298,5299,24,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,1837.320738229999961
7569,5299,5300,24,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,4136.911875769999824
7570,5299,5300,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,4130.930722260000039
7571,5300,5301,37,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,918.666052029999946
7572,5301,5302,121,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,918.665584941000020
7573,5302,5303,61,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,157085.806242999999085
7574,5302,5303,61,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,2642.675738569999794
7575,5302,5303,61,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,43817.966671900001529
7576,5302,5303,61,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,85907.732963200003724
7577,5302,5303,61,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,123672.765002999993158
7578,5303,5304,61,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,242453.729438999987906
7579,5303,5304,61,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,9313.052090609999141
7580,5303,5304,61,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,62412.986558500000683
7581,5303,5304,61,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,148394.435036000009859
7582,5304,5305,36,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,1222.284792800000105
7583,5305,5306,152,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,552.825177660999998
7584,5306,5307,36,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,7576.845545350000066
7585,5306,5307,36,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,8515.397151790000862
7586,5307,5308,36,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,661.224822023999991
7587,5308,5309,36,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,1432.024450590000015
7588,5309,5310,36,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,922.218233428999952
7589,5310,5311,61,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,81262.580545000004349
7590,5310,5311,61,235,6,-500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3500.000000000000000,3000.000000000000000,7406.900664949999737
7591,5311,5312,36,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,3688.887794599999779
7592,5312,5313,152,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,831.394102536999981
7593,5312,5313,152,235,6,-500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3500.000000000000000,3000.000000000000000,90.829573912100003
7594,5313,5314,152,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,1474.267185930000096
7595,5314,5315,142,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,1844.462806430000001
7596,5315,5316,61,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,484.136080156999981
7597,5315,5316,61,235,6,-500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3500.000000000000000,3000.000000000000000,6893.668744960000367
7598,5316,5317,36,235,6,-500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3500.000000000000000,3000.000000000000000,922.227491501000031
7599,5317,5318,61,235,6,-500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3500.000000000000000,3000.000000000000000,922.227151606999996
7600,5318,5319,121,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,748.457328118999953
7601,5319,5320,152,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,39369.382877500000177
7602,5319,5320,152,235,6,-500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3500.000000000000000,3000.000000000000000,13433.696929600000658
7603,5320,5321,152,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,855.324820778000003
7604,5321,5322,66,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,2766.722502730000087
7605,5322,5323,121,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,7221.951786020000327
7606,5322,5323,121,235,6,-500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3500.000000000000000,3000.000000000000000,155.957149866999998
7607,5323,5324,123,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,186.588834152000004
7608,5323,5324,123,235,6,-500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3500.000000000000000,3000.000000000000000,735.651902737999990
7609,5324,5325,122,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,524.340578445999995
7610,5324,5325,122,235,6,-500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3500.000000000000000,3000.000000000000000,1320.135086309999906
7611,5325,5326,36,18,-1,0.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,4000.000000000000000,3500.000000000000000,1844.496703349999962
7612,5326,5327,121,204,5,-1000.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3000.000000000000000,2500.000000000000000,269.642941918000020
7613,5326,5327,121,235,6,-500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3500.000000000000000,3000.000000000000000,8030.566234560000339
7614,5327,5328,121,142,3,-2000.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,2000.000000000000000,1500.000000000000000,461.184165704999998
7615,5327,5328,121,173,4,-1500.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,2500.000000000000000,2000.000000000000000,6870.124323899999581
7616,5327,5328,121,204,5,-1000.000000000000000,18,2014_45,45.000000000000000,20.233333333299999,45.591656000000000,-120.776720999999995,4000.000000000000000,18,3000.000000000000000,2500.000000000000000,6502.623992980000367
7617,5328,5329,24,24,-1,0.000000000000000,24,2014_55,55.000000000000000,20.233333333299999,45.584211000000003,-120.981842000000000,4000.000000000000000,24,4000.000000000000000,3500.000000000000000,672.800449601999958
